County Name,State Name,Confirmed,New,Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP
Greene,Missouri,4,0,0,0%,37.25804025,-93.34201853,2020-03-18 18:54 EDT,29,77
Jackson,Missouri,3,1,0,0%,39.00756985,-94.34626921,2020-03-18 18:54 EDT,29,95
Cass,Missouri,2,0,0,0%,38.64693149,-94.35479308,2020-03-18 18:54 EDT,29,37
Henry,Missouri,1,0,0,0%,38.38842154,-93.79668046,2020-03-18 18:54 EDT,29,83
Cole,Missouri,1,0,0,0%,38.50476968,-92.28023836,2020-03-18 18:54 EDT,29,51
Boone,Missouri,1,0,1,100%,38.99174396,-92.30916735,2020-03-18 18:54 EDT,29,19
Chittenden,Vermont,4,0,0,0%,44.45799511,-73.05404973,2020-03-18 18:54 EDT,50,7
Bennington,Vermont,3,0,0,0%,42.87672,-73.19818,2020-03-18 18:54 EDT,50,3
Windsor,Vermont,3,0,0,0%,43.48115,-72.38581,2020-03-18 18:54 EDT,50,27
Washington,Vermont,1,0,0,0%,44.27344561,-72.61485925,2020-03-18 18:54 EDT,50,23
Orange,Vermont,1,0,0,0%,44.14854,-72.40233,2020-03-18 18:54 EDT,50,17
Addison,Vermont,1,1,0,0%,44.0280736,-73.13152876,2020-03-18 18:54 EDT,50,1
Fremont,Wyoming,8,0,0,0%,43.04051864,-108.6304974,2020-03-18 18:54 EDT,56,13
Sheridan,Wyoming,4,0,0,0%,44.79792,-106.95587,2020-03-18 18:54 EDT,56,33
Laramie,Wyoming,3,1,0,0%,41.30696127,-104.6895498,2020-03-18 18:54 EDT,56,21
Park,Wyoming,1,0,0,0%,44.52055108,-109.5884635,2020-03-18 18:54 EDT,56,29
Honolulu,Hawaii,8,0,0,0%,21.30493,-157.85788,2020-03-18 18:54 EDT,15,3
Maui,Hawaii,3,0,0,0%,20.85953512,-156.5646068,2020-03-18 18:54 EDT,15,9
Kauai,Hawaii,2,0,0,0%,22.0825024,-159.7275965,2020-03-18 18:54 EDT,15,7
Minnehaha,South Dakota,5,0,0,0%,43.67417757,-96.79142458,2020-03-18 18:54 EDT,46,99
Pennington,South Dakota,1,0,1,100%,44.003745,-102.8239008,2020-03-18 18:54 EDT,46,103
Beadle,South Dakota,1,0,0,0%,44.41448462,-98.27810992,2020-03-18 18:54 EDT,46,5
Charles Mix,South Dakota,1,0,0,0%,43.20747461,-98.57667036,2020-03-18 18:54 EDT,46,23
Davison,South Dakota,1,0,0,0%,43.67472829,-98.14595897,2020-03-18 18:54 EDT,46,35
Bon Homme,South Dakota,1,0,0,0%,42.99336042,-97.88666966,2020-03-18 18:54 EDT,46,9
McCook,South Dakota,1,0,0,0%,43.67430648,-97.3684216,2020-03-18 18:54 EDT,46,87
Gallatin,Montana,3,1,0,0%,45.54045182,-111.1704109,2020-03-18 18:54 EDT,30,31
Missoula,Montana,3,0,0,0%,46.87278,-113.99625,2020-03-18 18:54 EDT,30,63
Yellowstone,Montana,2,0,0,0%,45.93711629,-108.2743481,2020-03-18 18:54 EDT,30,111
Silver Bow,Montana,1,0,0,0%,45.99544,-112.65661,2020-03-18 18:54 EDT,30,93
Broadwater,Montana,1,0,0,0%,46.60398,-112.08559,2020-03-18 18:54 EDT,30,7
Blaine,Idaho,4,0,0,0%,43.41233465,-113.9798058,2020-03-18 18:54 EDT,16,13
Ada,Idaho,3,0,0,0%,43.45105691,-116.2411338,2020-03-18 18:54 EDT,16,1
Teton,Idaho,1,0,0,0%,43.75945168,-111.2076444,2020-03-18 18:54 EDT,16,81
Madison,Idaho,1,0,0,0%,43.78418564,-111.6591909,2020-03-18 18:54 EDT,16,65
Ward,North Dakota,2,0,0,0%,48.22168092,-101.5418179,2020-03-18 18:54 EDT,38,101
Burleigh,North Dakota,2,0,0,0%,46.97801044,-100.4669442,2020-03-18 18:54 EDT,38,15
Cass,North Dakota,1,0,0,0%,46.93296954,-97.24812121,2020-03-18 18:54 EDT,38,17
Morton,North Dakota,1,1,0,0%,46.71678116,-101.2857052,2020-03-18 18:54 EDT,38,59
Fairbanks North Star,Alaska,3,0,0,0%,64.80850665,-146.5634812,2020-03-18 18:54 EDT,2,90
Anchorage,Alaska,2,0,0,0%,61.21753,-149.85825,2020-03-18 18:54 EDT,2,20
Guam,Guam,5,0,0,0%,13.52808,144.85503,2020-03-18 18:54 EDT,66,10
Jefferson,West Virginia,1,0,0,0%,39.30769274,-77.86269441,2020-03-18 18:54 EDT,54,37
Sumter,Florida,1,1,0,0%,28.70474449,-82.0809939,2020-03-18 18:54 EDT,12,119
Moore,North Carolina,1,1,0,0%,35.3106825,-79.48131025,2020-03-18 18:54 EDT,37,125
Washington,Iowa,1,1,0,0%,41.33558131,-91.71785751,2020-03-18 18:54 EDT,19,183
Winneshiek,Iowa,1,1,0,0%,43.29067088,-91.84366779,2020-03-18 18:54 EDT,19,191
Non-Florida-Resident,Florida,21,0,0,0%,27.766279,-81.686783,2020-03-18 18:54 EDT,12,
Outside-Florida,Florida,5,0,1,20%,28.5660449,-81.68864879,2020-03-18 18:54 EDT,12,
Walton County,Florida,1,1,0,0%,30.65939599,-86.16268062,2020-03-18 18:54 EDT,12,
Baltimore City,Maryland,4,2,0,0%,39.30194126,-76.61111168,2020-03-18 18:54 EDT,24,510
Virginia Beach City,Virginia,4,0,0,0%,36.74817867,-76.0574891,2020-03-18 18:54 EDT,51,810
Richmond City,Virginia,3,3,0,0%,37.52950871,-77.47573291,2020-03-18 18:54 EDT,51,760
Alexandria City,Virginia,2,0,0,0%,38.81838615,-77.08622964,2020-03-18 18:54 EDT,51,510
Charlottesville City,Virginia,1,0,0,0%,38.03731327,-78.48702109,2020-03-18 18:54 EDT,51,540
Blue earth,Minnesota,2,1,0,0%,43.64155,-94.09094,2020-03-18 18:54 EDT,27,13
​Benton,Oregon,3,1,0,0%,44.4918359,-123.4292918,2020-03-18 18:54 EDT,41,
Non-Utah resident,Utah,10,0,0,0%,39.32372519,-111.6782484,2020-03-18 18:54 EDT,49,
Weber-Morgan,Utah,4,0,0,0%,41.2245943,-111.9703114,2020-03-18 18:54 EDT,49,57
Southwest Utah,Utah,1,0,0,0%,37.00357734,-112.9680908,2020-03-18 18:54 EDT,49,
Bear River,Utah,1,0,0,0%,40.867222,-110.835833,2020-03-18 18:54 EDT,49,3
Dothan,Alabama,1,1,0,0%,31.22289002,-85.41730998,2020-03-18 18:54 EDT,1,
Desoto,Mississippi,2,2,0,0%,34.87494026,-89.98882209,2020-03-18 18:54 EDT,28,33
Out-of-State,Oklahoma,2,0,0,0%,35.56726285,-97.28636389,2020-03-18 18:54 EDT,40,
Washington,District of Columbia,31,0,0,0%,38.89037,-77.03196,2020-03-18 18:54 EDT,11,1
St. Louis City,Missouri,2,1,0,0%,38.63399182,-90.24789799,2020-03-18 18:54 EDT,29,510
Kansas City,Missouri,2,2,0,0%,39.10344,-94.58311,2020-03-18 18:54 EDT,29,
Hawaii Island,Hawaii,1,0,0,0%,19.50056,-155.50056,2020-03-18 18:54 EDT,15,1
Ketchikan Gateway,Alaska,1,0,0,0%,55.00186527,-130.54977,2020-03-18 18:54 EDT,2,
Puerto Rico,Puerto Rico,5,0,0,0%,18.2226065,-66.46895343,2020-03-18 18:54 EDT,72,
Unassigned,New York,0,0,3,Infinity%,42.165726,-74.948051,2020-03-18 18:54 EDT,36,
Unassigned,Washington,165,103,0,0%,47.400902,-121.490494,2020-03-18 18:54 EDT,53,
Unassigned,New Jersey,15,15,0,0%,40.298904,-74.521011,2020-03-18 18:54 EDT,34,
Unknown,Illinois,16,16,0,0%,40.349457,-88.986137,2020-03-18 18:54 EDT,17,
Unassigned,Louisiana,23,23,0,0%,31.169546,-91.867805,2020-03-18 18:54 EDT,22,
Unknown,Massachusetts,4,3,0,0%,42.230171,-71.530106,2020-03-18 18:54 EDT,25,
Unassigned,Maine,7,7,0,0%,44.693947,-69.381927,2020-03-18 18:54 EDT,23,
Unassigned,New Hampshire,10,10,0,0%,43.452492,-71.563896,2020-03-18 18:54 EDT,33,
Unassigned,Indiana,1,1,0,0%,39.849426,-86.258278,2020-03-18 18:54 EDT,18,
Unassigned,Kentucky,8,8,0,0%,37.66814,-84.670067,2020-03-18 18:54 EDT,21,
Unassigned,Arkansas,19,10,0,0%,34.969704,-92.373123,2020-03-18 18:54 EDT,5,
Unassigned,Oklahoma,12,12,0,0%,35.565342,-96.928917,2020-03-18 18:54 EDT,40,
Unassigned,Delaware,7,7,0,0%,39.318523,-75.507141,2020-03-18 18:54 EDT,10,
Unassigned,Vermont,5,0,0,0%,44.045876,-72.710686,2020-03-18 18:54 EDT,50,
Unassigned,Montana,1,0,0,0%,46.921925,-110.454353,2020-03-18 18:54 EDT,30,
Unassigned,US Virgin Islands,2,0,0,0%,17.752625,-64.73542,2020-03-18 18:54 EDT,78,
